index,id,title,manufacturer,price,source,entity_id
761,359,avanquest encyclopedia britannica 2006,,29.0,1,1196
947,3170,starcraft ghost,,49.99,1,1197
849,1101,hallmark card studio 2004,,29.97,1,1198
121,2411,office mac 2004 microsoft 731-01002,,331.77,1,1199
1159,1723,10547845 symantec mail security for smtp with antivirus v. 5.0 complete package -,,118.03,1,1200
1295,2880,virtual labs : light,,5.49,1,1201
1309,70,29270077 adobe creative suite 3 web standard product upgrade package 1 user upgrade,,843.15,1,1202
674,2956,zonealarm wireless security 2005,,9.95,1,1203
421,2008,instant home design 3.0,,15.9,1,1204
942,2879,bodyworks 6.0 25-user building site license,,89.95,1,1205
1130,2954,quickstudy us government,,8.95,1,1206
1376,540,valusoft tune tools for ipod,,21.99,1,1207
1341,3215,microsoft ( r ) money 2007 deluxe,,49.99,1,1208
909,2237,smart-sound sonicfire pro 4 corporate edition mac os x audio software for video,,448.95,1,1209
526,2398,onone software inc. mpr-40212,onone software inc.,66.27,1,1210
1537,1464,panda software bus sec 2006 3001-5k 2yr b2pbsa6si,,26.0,1,1211
143,1715,r18-00144 microsoft windows server license & software assurance 1 cal open business,,41.58,1,1212
1251,1536,isi researchsoft 6201 reference manager 11 single user edition 0787731062117,,164.58,1,1213
1464,1647,the stevie wonder collection,,34.95,1,1214
732,147,sims 2 season expansion pack,,37.99,1,1215
1631,3190,microsoft ( r ) mappoint ( r ) 2006,,249.99,1,1216
61,2177,adobe after effects professional 7.0 software effects software,,998.95,1,1217
1614,394,filemaker pro 8.5 advanced upgrade,,279.99,1,1218
276,3134,quicken ( r ) premier 2007,,79.99,1,1219
865,1952,symantec 10517904 client security v. 3.1 business pack complete product internet security 50 user ( s ) complete product standard pc - free shipping,,1895.97,1,1220
317,69,mtp07emb3rua mcafee total protection 2007 complete package 3 users cd mini-box wi,,86.94,1,1221
1374,3224,documents to go premium 7.0,,49.99,1,1222
85,2195,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95,1,1223
1672,1312,peachtree ( r ) compatible continuous forms-accounting for windows 8.0-2004 version,,241.99,1,1224
312,107,24100 punch ! 5 in 1 home design complete package 1 user cd win,,36.28,1,1225
1024,3130,webroot ( r ) window washer ( tm ) 5.0,,28.99,1,1226
45,75,19600061dm adobe creative suite 3 production premium media tlp download mac world,,20.97,1,1227
1748,1396,freeverse software 7001 burning monkey solitaire 4.0 mac 10.3.9 or later ub,,22.97,1,1228
400,1443,the land before time : kindergarten adventure,,12.9,1,1229
1223,1934,xsr-18xx-vpn-fw enterasys operating system base/vpn/firewall upgrade package 1 router cd,,1131.29,1,1230
804,3045,ghostsurf 2006 platinum,,14.95,1,1231
487,886,bob dylan bob dylan isong cd-rom ( jewel case-sized edition ),,18.5,1,1232
1299,1007,microsoft academic microsoft office project 2003 professional,,176.99,1,1233
497,2963,ultimate pinball,,6.95,1,1234
89,1477,mcafee total protection 2007 for small business adv. w/1yr gold maintenance 5 -,,215.5,1,1235
1579,985,freeverse burning monkey solitaire 4.0,,24.95,1,1236
791,603,knowledge adventure inc. jumpstart advanced preschool v2 .0,,16.93,1,1237
1404,2189,apple remote desktop 3 desktop management software 10-client edition apple & mac software,,279.95,1,1238
709,1631,backup exec ( v11d ) for windows servers advanced open file option symantec 10,,390.1,1,1239
99,1170,microsoft ( r ) works suite 2005,,99.99,1,1240
1022,1897,22101180 adobe acrobat capture page pack license 100000 pages win,,1113.53,1,1241
1100,1198,corel ( r ) paint shop pro xi,,99.99,1,1242
1480,2032,encore software 10114 adventure workshop 1st-3rd grade 7th ed sb cs by riverdeep,,17.97,1,1243
135,2961,professor teaches windows xp home & pro,,12.49,1,1244
1680,805,nik software color efex pro 2.0 select and iview mediapro 3 plug in software for windows and macintosh,,199.95,1,1245
1046,1888,38038983 adobe robohelp server v. 6.0 upgrade package 1 user cd win inter,,1070.64,1,1246
322,1958,m009a-l00-4 .0 scansoft pdf create ! v. 4.0 complete package 1 user cd win engli,,43.21,1,1247
1623,1026,punch software 14100 punch ! professional home design suite for windows,punch software,62.99,1,1248
533,2817,onone software ice-10770 intellihance pro 4.1 mac/win ( buy now and get free cs3 compatibility upgrades ),onone software,158.99,1,1249
1123,653,global marketing partners dvd player 3.0 honest technology,,16.92,1,1250
342,551,palo alto software business plan pro 2007,palo-alto-software,88.83,1,1251
1827,1407,bratz babyz for pc,,19.99,1,1252
407,1033,punch software 84100 punch ! home design architectural series 4000 v. 10.0 architectural pc,,168.97,1,1253
1819,2971,treasure galaxy 5-user lab pack for mac,,22.95,1,1254
853,3192,marine aquarium & goldfish aquarium,,19.99,1,1255
997,104,9am-00014 microsoft flight simulator x deluxe edition complete package 1 user pc d,,42.79,1,1256
209,1720,4px-00078 microsoft system center essentials 2007 license 20 clients win english,,379.43,1,1257
495,3044,instant home cooking,,9.95,1,1258
1755,1810,dragon naturally speaking ( v9 .0 ) preferred wireless edition nuance a109x-wn4,,161.82,1,1259
1775,2912,abacus software s461 train sim modeller for pc,abacus software,32.99,1,1260
402,1432,brain play preschool-1st grade,,17.9,1,1261
1135,1111,storageworks secure path 3.0 d for hp-ux workgroup edition 50 licenses,,68402.75,1,1262
324,1834,eesk1017 emc insignia eroom smb edition v. 7.3 complete package 10 users cd -,,950.92,1,1263
673,2145,zone alarm pro 5,,12.9,1,1264
812,2986,elementary advantage 2007,,12.95,1,1265
155,361,adobe photoshop lightroom,,264.99,1,1266
818,892,sims 2 pets for mac,,34.99,1,1267
970,2968,mighty math number heroes,,9.95,1,1268
1511,905,allume stuffit deluxe 11 os x 10.4 or higher,,79.99,1,1269
307,89,298881 quickbooks customer manager v. 2.5 complete package 1 user cd win,,69.38,1,1270
1656,784,individual software prm-wn5 professor teaches windows xp,individual software,24.99,1,1271
247,3054,resumemaker premier,,12.95,1,1272
215,3070,zipmagic personal edition,,8.95,1,1273
261,2772,sony acid music studio ( pc ),,69.99,1,1274
902,61,cd28-esk9 = cisco ios enterprise services complete package cd,,1001.38,1,1275
1641,1880,543-03927 microsoft office outlook 2007 media volume cd win english,,23.33,1,1276
1310,257,adobe cs3 after effects upgrade,,306.99,1,1277
540,2898,rayman 10th anniversary collection,,8.95,1,1278
328,1725,32179 kid pix deluxe home edition v. 4 complete package 1 user cd win m,,14.51,1,1279
356,2830,mavis beacon teaches typing 17 standard ( pc/mac ) encore,,19.99,1,1280
664,42,910519-004 rumba as/400 edition v. 7.4 upgrade license 1 processor tier p10 c,,3223.26,1,1281
326,50,633808105020 wasp bar code labeler complete package 3 users cd win english,,195.77,1,1282
256,1036,quickbooks ( r ) pro 2007 edition 3-user,,499.99,1,1283
925,3163,versacheck ( r ) 2003 platinum,,89.99,1,1284
83,286,microsoft windows xp home edition sp2 retail box,,199.99,1,1285
1110,979,ubi soft myst v : end of ages limited edition,,59.99,1,1286
337,735,38039926 adobe fireworks cs3 complete package 1 user cd mac universal english,,322.08,1,1287
1373,2395,adobe premiere elements 3 video editing software for windows consumer video editing software,,99.95,1,1288
238,2123,i copy dvds 2 ultra edition,,29.9,1,1289
319,45,22030094 adobe encore dvd v. 2.0 complete package 1 user dvd win universa,,377.61,1,1290
357,2527,encore software 10075 encore mavis beacon teaches typing v. 17.0 standard typing tutor pc mac,,18.97,1,1291
1712,1000,spyware x-terminator 2005,,29.99,1,1292
726,2973,namco museum 50th anniversary,,16.95,1,1293
372,2649,adobe photoshop cs3 ( mac os x v. 10.4.8 ),,649.0,1,1294
1762,725,01-ssc-6991 sonicwall client/server anti-virus suite subscription license 3 years 10,,863.87,1,1295
815,2869,elementary school space the universe ( pc/mac ) fogware,,9.99,1,1296
1434,2584,encore software 10032 the print shop 21 essentials by broderbund,,17.97,1,1297
226,25,25510587 adobe after effects cs3 professional complete package 1 user dvd win c,,1054.23,1,1298
582,1397,individual software prm-bp5 business planmaker 2006 deluxe win 98 me 2000 xp,,42.97,1,1299
217,2591,the sky 6 professional edition astronomy software,,189.95,1,1300
1512,777,microsoft uea-00033 visual studio 2005 team edition for database professionals with msdn premium subscription renewal complete product software development standard 1 user complete product pc - free shipping,,2072.97,1,1301
1765,2361,encore software 12511 encore alien disco safari action/adventure pc,,17.97,1,1302
778,1841,rfipsc2-1 ipsec vpn client license 1 user,,57.2,1,1303
1004,3111,studio plus version 11,pinnacle systems,90.99,1,1304
979,1870,50411 spy sweeper with antivirus complete package 3 users win,,38.91,1,1305
717,1876,ca blapdskapoem30 oem arcserve backup v11 .1 win 30u for laptops and desktops 0757943274004,,518.81,1,1306
163,2202,microsoft t74-00086 win sbs cal 2003 20 user c sa 805529573505,,848.0,1,1307
245,204,punch software pro home design suite,,61.8,1,1308
444,2102,encore software 11191 scrabble sb cs by hasbro,,17.97,1,1309
1351,3087,quickbooks ( r ) premier : accountant edition 2007,,399.99,1,1310
1758,3064,zoboomafoo animal logic with workbook combo,,9.95,1,1311
260,1161,diskeeper corporation diskeeper 2007 professional edition complete package 1 workstation academic,,29.99,1,1312
1831,1711,10821919 symantec ghost solution suite v. 2.0 media cd win,,16.99,1,1313
700,2462,century software tt-5 century tinyterm v. 4.2 x complete product emulation 5 user ( s ) complete product standard pc,,395.97,1,1314
130,1148,adobe acrobat 7.0 professional ( education version ) for windows,,154.99,1,1315
167,495,apple final cut studio 2,,1299.99,1,1316
1138,2636,reel deal casino championship edition ( win 98 me nt 2000 xp ),,19.95,1,1317
1356,3145,palo alto business plan pro 2007,,83.99,1,1318
1632,1751,92708 tun plus 2005 version upgrade license 1 additional user win,,66.09,1,1319
472,1273,peachtree ( r ) compatible continuous checks-office accounting 12.0,,91.59,1,1320
325,1735,98741h mobile phonetools v. 4.0 complete package 1 user cd win,,18.59,1,1321
580,1504,ilife '06 mac apple ma166z/a,,47.8,1,1322
1473,162,global software publ na sudoku,global-software-publishing-north-america-inc,4.82,1,1323
1643,1545,win 2003 ter svr cal 5pk microsoft r19-00846,,762.95,1,1324
1037,3053,calendar creator 10,,8.95,1,1325
1729,1769,bablur1150s06 brightstor arcserve backup enterprise option for advantage ingres for linux (,,632.18,1,1326
1149,1049,freeverse software 005 solace,freeverse software,18.99,1,1327
903,1797,cd72-ar1k9 = cisco ios enterprise/snasw ipsec 3des complete package cd,,10576.76,1,1328
22,1182,microsoft ( r ) office word 2004 for mac full version,,231.29,1,1329
1294,2160,autodesk autodesk combustion 4 motion graphics software compositing software,,994.95,1,1330
1678,1186,adobe ( r ) publishing collection 12.0,,995.87,1,1331
720,728,bablbr1150s06 brightstor arcserve backup enterprise option for advantage ingres for linux (,,842.73,1,1332
531,37,122103 quarkxpress v. 7 complete package 1 user cd win mac,,742.21,1,1333
823,3,math missions : the amazing arcade adventure ( grades 3-5 ),,12.95,1,1334
1746,2384,corel intervideo dvd copy 5 platinum software for windows authoring software,,49.95,1,1335
716,92,babnur1111s01 brightstor arcserve backup for netware w/sp1 v. 11.1 version upgrade pac,,379.23,1,1336
1384,178,jungle software gorilla student 4.0 film production,,179.99,1,1337
12,1478,microsoft t73-00091 molpc visio std sa,,168.03,1,1338
17,2497,office pro 2007 upgrade microsoft 269-10294,,257.71,1,1339
1682,758,encore software 10449 high school advantage 2007 win 98 me 2000 xp,,26.97,1,1340
816,3132,spanish advantage 2007,,28.99,1,1341
901,66,wg7569 watchguard livesecurity service gold watchguard serverlock for solaris technic,,2279.02,1,1342
1268,1817,e17883d symantec backup exec for netware servers open file option v. 9.2 complet,,460.7,1,1343
549,2082,instant home design 1 ( jc ),,12.9,1,1344
1785,3051,mother goose interactive storybook,,8.95,1,1345
228,2473,adobe soundbooth cs3 audio editing software mac music production software,,198.95,1,1346
460,1166,sony vegas 7 + dvd production suite software full version video editing and dvd creation,,426.0,1,1347
1669,850,migo software digital vault 2005,,24.58,1,1348
535,165,jungle software gorilla pro 4.0 film production,,359.99,1,1349
210,1930,ze4-00004 microsoft xbox live gold subscription card subscription license 3 months -,,22.5,1,1350
412,2044,encore software 13921 3d home architect home design deluxe version 9,,25.97,1,1351
1150,2611,pcmover software utility,,39.96,1,1352
250,1821,10731 the print shop 22 pro publisher deluxe complete package 1 user win,,84.13,1,1353
118,1852,122-00411 microsoft visual studio 2005 team edition for software testers complete packag,,2184.73,1,1354
457,1635,avid technology inc. 70102024701 software avid liquid chrome xe,,840.97,1,1355
1195,2976,quickstart photo montage studio,,9.95,1,1356
889,2080,music made easy guitar,,9.9,1,1357
1624,2426,punch software 14100 punch ! home design suite professional architectural 1 user ( s ) pc,,59.97,1,1358
204,18,eqzfn07-201 zetafax business edition license 5 users win,,499.17,1,1359
172,3062,math learning system 2007,,15.95,1,1360
863,499,findex.com inc quickverse mac bible study 2007 gold box,,215.42,1,1361
1221,17,bb0gyna ibm informix dynamic server enterprise edition v. 9.4 media cd linux,,195.53,1,1362
684,3180,the print shop ( r ) elements : labels logos & more,,19.99,1,1363
144,2461,beginning web matrix starter kit-microsoft microsoft press 0-7356-1856-9,,10.25,1,1364
1249,3201,alsoft disk warrior v/5 cd,,107.95,1,1365
21,1514,microsoft windows vista home basic upgrade ( pc ),,99.99,1,1366
1790,1047,agatha christie : and then there were none,,29.99,1,1367
467,3221,jumpstart ( r ) advanced 1st grade,,19.99,1,1368
459,2,qb pos 6.0 basic software,intuit,637.99,1,1369
1128,2964,wacky farm,,8.95,1,1370
1217,1604,time money & fractions grades 1-2 workbook & cd-rom,,12.99,1,1371
1168,2955,encyclopedia of our living oceans,,8.95,1,1372
1199,1991,01-ssc-3377 sonicwall comprehensive gms 24x7 support sonicwall gms standard edition licens,,60374.4,1,1373
831,1867,mz24a0075 emc insignia retrospect multi server v. 7.5 upgrade package unlimited,,502.04,1,1374
1517,2819,mobile media converter ( pc ) pinnacle,,24.99,1,1375
224,33,c6q-00002 microsoft digital image suite plus complete package 1 pc cd-rom ( mini box ),,93.33,1,1376
236,328,powerhouse migo for ipod for windows,,71.99,1,1377
24,1805,164-04052 microsoft office publisher 2007 version upgrade package 1 pc cd win en,,88.8,1,1378
1622,782,punch software 26100 punch ! master landscape and home design ( small box ),punch software,45.99,1,1379
884,1015,aspyr media sid meiers civilization iv mac,,44.99,1,1380
208,1899,p72-00473 microsoft windows server enterprise edition license & software assurance 1 u,,3282.33,1,1381
1664,1785,symantec backup exec 11d for windows servers agent for lotus domino server complete package,,772.14,1,1382
1001,2521,corel ulead videostudio 11 plus software for win educational license authoring software,,89.95,1,1383
710,1962,babwur1151s31 brightstor arcserve backup for windows agent for mac os xw/sp1 v. 11.5 -,,194.34,1,1384
244,1955,punch software 85100 master landscape professional & home design v 10.0,,61.8,1,1385
918,1815,42050142 adobe acrobat distiller server v. 6.0 complete package unlimited users,,15689.75,1,1386
1693,2590,global marketing partners mcid global marketing magicard id professional software educational software complete product,,210.97,1,1387
152,1858,11105972 symantec backup exec 11d for windows small business server agent for windows sys,,320.66,1,1388
