index,id,title,authors,venue,year,source,entity_id
1962,2560,tip : a temporal extension to informix,"huacheng c. ying , jennifer widom , jun yang",sigmod conference,2000,0,1256
1830,404,tip : a temporal extension to informix,"jun yang , huacheng c. ying , jennifer widom",international conference on management of data,2000,1,1256
1963,2082,kweelt : more than just yet another framework to query xml !,arnaud sahuguet,sigmod conference,2001,0,1257
1831,273,kweelt : more than just yet another framework to query xml !,arnaud sahuguet,international conference on management of data,2001,1,1257
1964,1942,formal aspects of concurrency control in long-duration transaction systems using the nt/pv model,"henry f. korth , gregory d. speegle",acm trans . database syst .,1994,0,1258
1832,1683,formal aspects of concurrency control in long-duration transaction systems using the nt/pv model,"henry f. korth , greg speegle",acm transactions on database systems ( tods ),1994,1,1258
1965,1301,xbase : making your gigabyte disk queriable,"jianhua lv , yubin bao , hongjun lu , ge yu , guoren wang , yaxin yu",sigmod conference,2002,0,1259
1833,764,xbase : making your gigabyte disk queriable,"hongjun lu , guoren wang , ge yu , yubin bao , jianhua lv , yaxin yu",international conference on management of data,2002,1,1259
1966,79,magic conditions,"hamid pirahesh , inderpal singh mumick , raghu ramakrishnan , sheldon j. finkelstein",acm trans . database syst .,1996,0,1260
1834,1943,magic conditions,"inderpal singh mumick , sheldon j. finkelstein , hamid pirahesh , raghu ramakrishnan",acm transactions on database systems ( tods ),1996,1,1260
1968,1936,oracle8i index-organized table and its application to new domains,"anh-tuan tran , chuck freiwald , aravind yalamanchi , samuel defazio , souripriya das , ramkumar krishnan , jagannathan srinivasan , mahesh jagannath , eugene inseok chong , jayanta banerjee",vldb,2000,0,1261
1836,1386,oracle8i index-organized table and its application to new domains,"jagannathan srinivasan , souripriya das , chuck freiwald , eugene inseok chong , mahesh jagannath , aravind yalamanchi , ramkumar krishnan , anh-tuan tran , samuel defazio , jayanta banerjee",very large data bases,2000,1,1261
1969,37,indexing of now-relative spatio-bitemporal data,"simonas saltenis , christian s. jensen",vldb j.,2002,0,1262
1837,1199,indexing of now-relative spatio-bitemporal data,"simonas &#352; altenis , christian s. jensen",the vldb journal -- the international journal on very large data bases,2002,1,1262
279,1119,an annotated bibliography on real-time database systems,özgür ulusoy,sigmod record,1995,0,1263
349,1614,an annotated bibliography on real-time database systems,&#214; zg &#252; r ulusoy,acm sigmod record,1995,1,1263
171,2129,promises and realities of active database systems,"eric simon , angelika kotz dittrich",vldb,1995,0,1264
159,1114,promises and realities of active database systems,"eric simon , angelika kotz dittrich",very large data bases,1995,1,1264
349,2558,concurrency control in hierarchical multidatabase systems,"henry f. korth , abraham silberschatz , sharad mehrotra",vldb j.,1997,0,1265
509,1167,concurrency control in hierarchical multidatabase systems,"sharad mehrotra , henry f. korth , avi silberschatz",the vldb journal -- the international journal on very large data bases,1997,1,1265
138,797,mpeg-7 and multimedia database systems,harald kosch,sigmod record,2002,0,1266
192,755,mpeg-7 and multimedia database systems,harald kosch,acm sigmod record,2002,1,1266
285,971,synchronization and recovery in a client-server storage system,"alexandros biliris , euthimios panagos",vldb j.,1997,0,1267
1839,1152,synchronization and recovery in a client-server storage system,"e. panagos , a. biliris",the vldb journal -- the international journal on very large data bases,1997,1,1267
1358,891,distributed transactions in practice,"lyman do , pamela drew , prabhu ram",sigmod record,1999,0,1268
667,88,distributed transactions in practice,"prabhu ram , lyman do , pamela drew",acm sigmod record,1999,1,1268
864,955,fundamental techniques for order optimization,"eugene j. shekita , david e. simmen , timothy malkemus",sigmod conference,1996,0,1269
875,1957,fundamental techniques for order optimization,"david simmen , eugene shekita , timothy malkemus",international conference on management of data,1996,1,1269
601,1857,bringing order to query optimization,"giedrius slivinskas , richard t. snodgrass , christian s. jensen",sigmod record,2002,0,1270
704,759,bringing order to query optimization,"giedrius slivinskas , christian s. jensen , richard thomas snodgrass",acm sigmod record,2002,1,1270
1090,205,exploiting constraint-like data characterizations in query optimization,"jarek gryz , calisto zuzarte , parke godfrey",sigmod conference,2001,0,1271
936,276,exploiting constraint-like data characterizations in query optimization,"parke godfrey , jarek gryz , calisto zuzarte",international conference on management of data,2001,1,1271
167,485,specification and implementation of exceptions in workflow management systems,"stefano paraboschi , stefano ceri , fabio casati , giuseppe pozzi",acm trans . database syst .,1999,0,1272
395,109,specification and implementation of exceptions in workflow management systems,"fabio casati , stefano ceri , stefano paraboschi , guiseppe pozzi",acm transactions on database systems ( tods ),1999,1,1272
379,692,repositories and object oriented databases,philip a. bernstein,sigmod record,1998,0,1273
144,1761,repositories and object oriented databases,philip a. bernstein,acm sigmod record,1998,1,1273
372,378,cost-driven vertical class partitioning for methods in object oriented databases,"qing li , chi-wai fung , kamalakar karlapalem",vldb j.,2003,0,1274
168,2276,cost-driven vertical class partitioning for methods in object oriented databases,"chi-wai fung , kamalakar karlapalem , qing li",the vldb journal -- the international journal on very large data bases,2003,1,1274
153,980,mosaico - a system for conceptual modeling and rapid prototyping of object-oriented database application,"m. toiati , michele missikoff",sigmod conference,1994,0,1275
188,1664,mosaico-a system for conceptual modeling and rapid prototyping of object-oriented database application,"m. missikoff , m. toiati",international conference on management of data,1994,1,1275
358,2494,exact : an extensible approach to active object-oriented databases,"arturo jaime , oscar díaz",vldb j.,1997,0,1276
131,1159,exact : an extensible approach to active object-oriented databases,"oscar d &#237; az , arturo jaime",the vldb journal -- the international journal on very large data bases,1997,1,1276
156,287,converting relational to object-oriented databases,joseph fong,sigmod record,1997,0,1277
134,1915,converting relational to object-oriented databases,joseph fong,acm sigmod record,1997,1,1277
360,267,lambda-db : an odmg-based object-oriented dbms,"arvind rajendran , david maier , leonidas fegaras , chandrasekhar srinivasan",sigmod conference,2000,0,1278
128,384,lambda-db : an odmg-based object-oriented dbms,"leonidas fegaras , chandrasekhar srinivasan , arvind rajendran , david maier",international conference on management of data,2000,1,1278
380,1359,sentinel : an object-oriented dbms with event-based rules,sharma chakravarthy,sigmod conference,1997,0,1279
219,1868,sentinel : an object-oriented dbms with event-based rules,s. chakravarthy,international conference on management of data,1997,1,1279
411,1360,pesto : an integrated query/browser for object databases,"laura m. haas , michael j. carey , vivekananda maganty , john h. williams",vldb,1996,0,1280
140,1053,pesto : an integrated query/browser for object databases,"michael j. carey , laura m. haas , vivekananda maganty , john h. williams",very large data bases,1996,1,1280
369,1304,accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",vldb,1995,0,1281
126,1463,accessing a relational database through an object-oriented database interface,"jack a. orenstein , d. n. kamber",very large data bases,1995,1,1281
222,1116,integrating a structured-text retrieval system with an object-oriented database system,"jurgen annevelink , tak w. yan",vldb,1994,0,1282
50,2261,integrating a structured-text retrieval system with an object-oriented database system,"tak w. yan , jurgen annevelink",very large data bases,1994,1,1282
212,863,an efficient algorithm for mining association rules in large databases,"edward omiecinski , shamkant b. navathe , ashok savasere",vldb,1995,0,1283
235,1471,an efficient algorithm for mining association rules in large databases,"ashoka savasere , edward omiecinski , shamkant b. navathe",very large data bases,1995,1,1283
413,2101,xxl - a library approach to supporting efficient implementations of advanced database queries,"björn blohsfeld , jens-peter dittrich , martin schneider , bernhard seeger , tobias schäfer , jochen van den bercken , jürgen krämer",vldb,2001,0,1284
767,2197,xxl - a library approach to supporting efficient implementations of advanced database queries,"jochen van den bercken , bj &#246; rn blohsfeld , jens-peter dittrich , j &#252; rgen kr &#228; mer , tobias sch &#228; fer , martin schneider , bernhard seeger",very large data bases,2001,1,1284
16,1689,parallel database systems in the 1990 's,michael j. carey,sigmod conference,1994,0,1285
267,1622,parallel database systems in the 1990 's,michael j. carey,international conference on management of data,1994,1,1285
1980,244,"hierarchical subspace sampling : a unified framework for high dimensional data reduction , selectivity estimation and nearest neighbor search",charu c. aggarwal,sigmod conference,2002,0,1286
1841,679,"hierarchical subspace sampling : a unified framework for high dimensional data reduction , selectivity estimation and nearest neighbor search",charu c. aggarwal,international conference on management of data,2002,1,1286
1044,731,selectivity estimation using probabilistic models,"daphne koller , lise getoor , benjamin taskar",sigmod conference,2001,0,1287
643,259,selectivity estimation using probabilistic models,"lise getoor , benjamin taskar , daphne koller",international conference on management of data,2001,1,1287
923,1835,wavelet-based histograms for selectivity estimation,"jeffrey scott vitter , yossi matias , min wang",sigmod conference,1998,0,1288
640,184,wavelet-based histograms for selectivity estimation,"yossi matias , jeffrey scott vitter , min wang",international conference on management of data,1998,1,1288
