ltable_id,rtable_id,label,left_id,left_title,left_category,left_brand,left_modelno,left_price,right_id,right_title,right_category,right_brand,right_modelno,right_price,id
1405,10938,0,1405,ibm 28p2010 black toner cartridge ibm,printers,,28p2010,425.0,10938,ibm 28p2009 toner cartridge for ibm infoprint 1130 4530 1140 4540 black laser printer toner ibm 28p2009,,,,158.0,2756
1511,4520,0,1511,canon powershot elph 100 hs blue 12.1 mp digital camera with 4x optical zoom 3.0 lcd 1080p hd video w 50 bonus prints digital cameras,,canon,4925b001aa,178.54,4520,canon powershot a3300 16 mp digital camera with 5x optical zoom black canon 159.0,point shoot digital cameras,,5035b001,,2757
2293,4520,0,2293,canon powershot sx130-is black 12.1 mp digital camera w 12x optical zoom 3.0 lcd display w 50 bonus prints canon,digital cameras,,sx130,191.99,4520,canon powershot a3300 16 mp digital camera with 5x optical zoom black canon 159.0,point shoot digital cameras,,5035b001,,2758
1511,8612,0,1511,canon powershot elph 100 hs blue 12.1 mp digital camera with 4x optical zoom 3.0 lcd 1080p hd video w 50 bonus prints digital cameras,,canon,4925b001aa,178.54,8612,canon powershot elph 300 hs 12 mp cmos digital camera with full 1080p hd video red canon elph 300 hs - rd,point shoot digital cameras,,,229.0,2759
1511,4521,0,1511,canon powershot elph 100 hs blue 12.1 mp digital camera with 4x optical zoom 3.0 lcd 1080p hd video w 50 bonus prints digital cameras,,canon,4925b001aa,178.54,4521,canon powershot g5 5mp digital camera w 4x optical zoom canon,point shoot digital cameras,,8398a001,,2760
2293,4521,0,2293,canon powershot sx130-is black 12.1 mp digital camera w 12x optical zoom 3.0 lcd display w 50 bonus prints canon,digital cameras,,sx130,191.99,4521,canon powershot g5 5mp digital camera w 4x optical zoom canon,point shoot digital cameras,,8398a001,,2761
1511,6551,0,1511,canon powershot elph 100 hs blue 12.1 mp digital camera with 4x optical zoom 3.0 lcd 1080p hd video w 50 bonus prints digital cameras,,canon,4925b001aa,178.54,6551,canon powershot a3300 is 16 mp digital camera with 5x optical zoom red point shoot digital cameras canon 159.0,,,a3300 ( red ),,2762
2293,6551,0,2293,canon powershot sx130-is black 12.1 mp digital camera w 12x optical zoom 3.0 lcd display w 50 bonus prints canon,digital cameras,,sx130,191.99,6551,canon powershot a3300 is 16 mp digital camera with 5x optical zoom red point shoot digital cameras canon 159.0,,,a3300 ( red ),,2763
1511,21680,0,1511,canon powershot elph 100 hs blue 12.1 mp digital camera with 4x optical zoom 3.0 lcd 1080p hd video w 50 bonus prints digital cameras,,canon,4925b001aa,178.54,21680,canon powershot elph 100 hs 12 mp cmos digital camera with 4x optical zoom grey 179.0,point shoot digital cameras,canon,elph 100 hs - gy,,2764
1607,13172,1,1607,maxell couleur series ear buds purple maxell 190238 16.18,mp3 accessories,,,,13172,new-purple couleur series ear buds - de6235 headphones 21.0,,maxell,,,2765
737,2262,0,737,lexmark t650a11a black toner print cartridge lexmark t650a11a,printers,,,202.87,2262,brother tn330 black toner cartridge laser printer toner,,brother,tn330,32.47,2766
2538,2262,0,2538,brother tn450 black toner cartridge high yield toner brother,printers,,tn450,48.88,2262,brother tn330 black toner cartridge laser printer toner,,brother,tn330,32.47,2767
925,2262,0,925,oki 43502001 type 9 black toner cartridge oki 4.3502001 e7 98.0,printers,,,,2262,brother tn330 black toner cartridge laser printer toner,,brother,tn330,32.47,2768
73,2262,0,73,hp ce250a black toner cartridge ce250a,printers,hp,,187.04,2262,brother tn330 black toner cartridge laser printer toner,,brother,tn330,32.47,2769
737,4752,0,737,lexmark t650a11a black toner print cartridge lexmark t650a11a,printers,,,202.87,4752,lexmark t650 series print cartridge 7000 yield - genuine oem toner lexmark 231.99,laser printer toner,,,,2770
1418,4752,0,1418,lexmark t650h11a black high-yield toner print cartridge printers lexmark t650h11a 565.2,,,,,4752,lexmark t650 series print cartridge 7000 yield - genuine oem toner lexmark 231.99,laser printer toner,,,,2771
737,837,0,737,lexmark t650a11a black toner print cartridge lexmark t650a11a,printers,,,202.87,837,lexmark 1 print cartridge 18c0781 printer ink toner 20.69,,lexmark,18c0781,,2772
1103,837,0,1103,lexmark 26 color print cartridge 10n0026 printers lexmark,,,10n0026,34.97,837,lexmark 1 print cartridge 18c0781 printer ink toner 20.69,,lexmark,18c0781,,2773
737,2835,0,737,lexmark t650a11a black toner print cartridge lexmark t650a11a,printers,,,202.87,2835,lexmark 34 high yield black print cartridge 18c0034 inkjet printer ink lexmark 18c0034 29.23,,,,,2774
1418,2835,0,1418,lexmark t650h11a black high-yield toner print cartridge printers lexmark t650h11a 565.2,,,,,2835,lexmark 34 high yield black print cartridge 18c0034 inkjet printer ink lexmark 18c0034 29.23,,,,,2775
973,2835,0,973,lexmark 16 black print cartridge 10n0016 lexmark 28.0,printers,,10n0016,,2835,lexmark 34 high yield black print cartridge 18c0034 inkjet printer ink lexmark 18c0034 29.23,,,,,2776
737,19569,0,737,lexmark t650a11a black toner print cartridge lexmark t650a11a,printers,,,202.87,19569,lexmark no 14 black return prog print cartridge 14.56,inkjet printer ink,lexmark,18c2090,,2777
1418,19569,0,1418,lexmark t650h11a black high-yield toner print cartridge printers lexmark t650h11a 565.2,,,,,19569,lexmark no 14 black return prog print cartridge 14.56,inkjet printer ink,lexmark,18c2090,,2778
2535,19569,0,2535,lexmark 12a8425 black high-yield toner print cartridge 12a8425,printers,lexmark,,302.4,19569,lexmark no 14 black return prog print cartridge 14.56,inkjet printer ink,lexmark,18c2090,,2779
495,19569,0,495,lexmark extra high yield return pgm print cartridge - magenta c782u1mg,printers,lexmark,,214.88,19569,lexmark no 14 black return prog print cartridge 14.56,inkjet printer ink,lexmark,18c2090,,2780
973,19569,0,973,lexmark 16 black print cartridge 10n0016 lexmark 28.0,printers,,10n0016,,19569,lexmark no 14 black return prog print cartridge 14.56,inkjet printer ink,lexmark,18c2090,,2781
1246,17191,1,1246,i-tec ipad anti-glare screen protector mp3 accessories,,i-tec electronics,t6020,17.88,17191,i-tec t6020 ipad r anti-glare screen protector,printers,i-tec,,,2782
1246,13967,0,1246,i-tec ipad anti-glare screen protector mp3 accessories,,i-tec electronics,t6020,17.88,13967,ag2 anti-glare screen protector for 10.1 widescreen netbooks rt-spf10101w / m 8.99,screen protectors,green,,,2783
1246,20140,0,1246,i-tec ipad anti-glare screen protector mp3 accessories,,i-tec electronics,t6020,17.88,20140,i-tec t7035 iphone 4 safe shield screen protector,printer accessories,i-tec,,31.2,2784
1651,20140,0,1651,inland proht iphone screen protector 08563,electronics - general,inland,,9.99,20140,i-tec t7035 iphone 4 safe shield screen protector,printer accessories,i-tec,,31.2,2785
208,12738,0,208,maccase premium leather 17 macbook pro flight jacket w backpack option electronics - general 155623 191.96,,maccase,,,12738,maccase premium leather ipad ipad2 flight jacket w backpack option - black maccase lpadfj-bk-bp,cases sleeves,,,,2786
208,6710,0,208,maccase premium leather 17 macbook pro flight jacket w backpack option electronics - general 155623 191.96,,maccase,,,6710,maccase premium leather ipad ipad2 flight jacket - vintage cases sleeves lpadfj-vn 189.95,,maccase,,,2787
1432,15919,0,1432,blackberry skin for playbook tablet black blackberry acc-39316-301 19.88,electronics - general,,,,15919,blackberry playbook 7-inch tablet 32gb prd-38548-002 532.0,tablets,blackberry,,,2788
62,15919,0,62,blackberry leather sleeve for playbook tablet black blackberry acc-39311-301,electronics - general,,,29.88,15919,blackberry playbook 7-inch tablet 32gb prd-38548-002 532.0,tablets,blackberry,,,2789
1432,8692,0,1432,blackberry skin for playbook tablet black blackberry acc-39316-301 19.88,electronics - general,,,,8692,mivizu blackberry playbook case - genuine leather cover for blackberry playbook tablet pc - black cases sleeves mivizu,,,,22.95,2790
62,8692,0,62,blackberry leather sleeve for playbook tablet black blackberry acc-39311-301,electronics - general,,,29.88,8692,mivizu blackberry playbook case - genuine leather cover for blackberry playbook tablet pc - black cases sleeves mivizu,,,,22.95,2791
1432,15920,0,1432,blackberry skin for playbook tablet black blackberry acc-39316-301 19.88,electronics - general,,,,15920,blackberry playbook 7-inch tablet 16gb tablets blackberry,,,prd-38548-001,407.98,2792
182,15920,0,182,targus zierra case for blackberry playbook tablet black electronics - general targus 55.88,,,thz053us,,15920,blackberry playbook 7-inch tablet 16gb tablets blackberry,,,prd-38548-001,407.98,2793
62,15920,0,62,blackberry leather sleeve for playbook tablet black blackberry acc-39311-301,electronics - general,,,29.88,15920,blackberry playbook 7-inch tablet 16gb tablets blackberry,,,prd-38548-001,407.98,2794
1506,17571,0,1506,wilson jones super heavy weight sheet protector stationery & office machinery,,wilson jones,21402,10.94,17571,new-wilson jones 21401 - super heavy weight sheet protector non-glare finish clear 50 box - wlj21401 storage presentation materials wilson jones 28.0,,,,,2795
1815,17571,0,1815,wilson jones super heavy weight sheet protector stationery & office machinery wilson jones 21403,,,,10.94,17571,new-wilson jones 21401 - super heavy weight sheet protector non-glare finish clear 50 box - wlj21401 storage presentation materials wilson jones 28.0,,,,,2796
1506,16666,1,1506,wilson jones super heavy weight sheet protector stationery & office machinery,,wilson jones,21402,10.94,16666,new-wilson jones 21402 - super heavy weight sheet protector clear 25 box - wlj21402 storage presentation materials,,wilson jones,,21.0,2797
1815,16666,0,1815,wilson jones super heavy weight sheet protector stationery & office machinery wilson jones 21403,,,,10.94,16666,new-wilson jones 21402 - super heavy weight sheet protector clear 25 box - wlj21402 storage presentation materials,,wilson jones,,21.0,2798
2436,6692,0,2436,elite screens maxwhite vmax2 plus2 series ezelectric motorized screen - 135 diagonal in black case electronics - general vmax135uwv2 649.99,,elite screens,,,6692,maxwhite-fiberglass home2 series 47.7 overall height electric motorized screen - 75 diagonal in white case size 100 diagonal in white case elite 652.0,projection screens,,,,2799
1426,6692,0,1426,elite screens maxwhite vmax2 plus2 series 82 overall height ezelectric motorized screen - 92 diagonal electronics - general vmax92xwv2,,elite screens,,379.0,6692,maxwhite-fiberglass home2 series 47.7 overall height electric motorized screen - 75 diagonal in white case size 100 diagonal in white case elite 652.0,projection screens,,,,2800
1507,6692,0,1507,elite screens maxwhite vmax2 plus2 series ezelectric motorized screen - 135 diagonal in white case vmax135xwh2 729.99,electronics - general,elite screens,,,6692,maxwhite-fiberglass home2 series 47.7 overall height electric motorized screen - 75 diagonal in white case size 100 diagonal in white case elite 652.0,projection screens,,,,2801
2436,760,0,2436,elite screens maxwhite vmax2 plus2 series ezelectric motorized screen - 135 diagonal in black case electronics - general vmax135uwv2 649.99,,elite screens,,,760,maxwhite vmax2 plus2 series 116.5 overall height ezelectric motorized screen - 135 diagonal in white case projection screens elite 594.0,,,,,2802
1426,760,0,1426,elite screens maxwhite vmax2 plus2 series 82 overall height ezelectric motorized screen - 92 diagonal electronics - general vmax92xwv2,,elite screens,,379.0,760,maxwhite vmax2 plus2 series 116.5 overall height ezelectric motorized screen - 135 diagonal in white case projection screens elite 594.0,,,,,2803
1779,760,0,1779,elite screens cinewhite cinetension2 series 64 overall height tension electric motorized screen - 84 diagonal electronics - general elite screens,,,te84vw2,637.0,760,maxwhite vmax2 plus2 series 116.5 overall height ezelectric motorized screen - 135 diagonal in white case projection screens elite 594.0,,,,,2804
2436,6182,0,2436,elite screens maxwhite vmax2 plus2 series ezelectric motorized screen - 135 diagonal in black case electronics - general vmax135uwv2 649.99,,elite screens,,,6182,maxwhite vmax2 series ezelectric motorized screen - size 99 diagonal in black case elite,projection screens,,,399.0,2805
1426,6182,0,1426,elite screens maxwhite vmax2 plus2 series 82 overall height ezelectric motorized screen - 92 diagonal electronics - general vmax92xwv2,,elite screens,,379.0,6182,maxwhite vmax2 series ezelectric motorized screen - size 99 diagonal in black case elite,projection screens,,,399.0,2806
1507,6182,0,1507,elite screens maxwhite vmax2 plus2 series ezelectric motorized screen - 135 diagonal in white case vmax135xwh2 729.99,electronics - general,elite screens,,,6182,maxwhite vmax2 series ezelectric motorized screen - size 99 diagonal in black case elite,projection screens,,,399.0,2807
2116,12600,0,2116,case logic 12.1 laptop sleeve electronics - general,,case logic,147731,19.99,12600,case logic laps-117 17 - 17.3 - inch laptop sleeve black bags cases,,case logic,laps-117black,19.44,2808
295,12600,0,295,case logic 14.1 laptop sleeve electronics - general 17.59,,case logic,117505,,12600,case logic laps-117 17 - 17.3 - inch laptop sleeve black bags cases,,case logic,laps-117black,19.44,2809
2116,13910,0,2116,case logic 12.1 laptop sleeve electronics - general,,case logic,147731,19.99,13910,case logic pls-14 14.1-inch neoprene laptop sleeve black case logic,laptop netbook computer accessories,,pls-14 black,18.16,2810
2392,13910,0,2392,case logic 13.3 black neoprene notebook sleeve electronics - general,,case logic,pls-13 black,20.0,13910,case logic pls-14 14.1-inch neoprene laptop sleeve black case logic,laptop netbook computer accessories,,pls-14 black,18.16,2811
507,13910,0,507,case logic 10 tablet sleeve black electronics - general lapst110black,,case logic,,16.0,13910,case logic pls-14 14.1-inch neoprene laptop sleeve black case logic,laptop netbook computer accessories,,pls-14 black,18.16,2812
794,6139,0,794,pc treasures retractable mighty mini mouse navy 9.88,mice,pc treasures,07221,,6139,pc treasures mighty mini mouse - retractable mice 07218,,pc treasures,,7.95,2813
794,13704,0,794,pc treasures retractable mighty mini mouse navy 9.88,mice,pc treasures,07221,,13704,pc treasures mighty mini mouse - 2.4 ghz wireless mice,,pc treasures,07226,14.95,2814
794,19963,0,794,pc treasures retractable mighty mini mouse navy 9.88,mice,pc treasures,07221,,19963,pc treasures mighty mini mouse - 2.4 ghz wireless pc treasures 07228 14.65,mice,,,,2815
794,15687,0,794,pc treasures retractable mighty mini mouse navy 9.88,mice,pc treasures,07221,,15687,pc treasures mighty mini mouse - retractable mice pc treasures 07220,,,,7.99,2816
794,21380,0,794,pc treasures retractable mighty mini mouse navy 9.88,mice,pc treasures,07221,,21380,pc treasures mighty mini mouse - retractable 07223,mice,pc treasures,,9.99,2817
280,4724,0,280,da-lite da-tex rear tensioned advantage electrol - hdtv format 184 diagonal,electronics - general,da-lite,35199,4612.99,4724,da-lite tensioned advantage deluxe electrol - projection screen rear motorized - 92 in - 16 9 - da-tex projection screens 4025.0,,da-lite,,,2818
2216,20081,0,2216,lexmark 1382920 toner 3000 page-yield black stationery & office machinery 1382920,,lexmark,,270.9,20081,new-oki 42103001 - 42103001 toner 3000 page-yield black - oki42103001 computer accessories oki 42.99,,,,,2819
932,4722,0,932,da-lite dual vision tensioned cosmopolitan electrol - av format 10 x 10 diagonal,electronics - general,da-lite,84992,2735.99,4722,da-lite tensioned cosmopolitan electrol - projection screen motorized - 1 1 - cinema vision cosmopolitan electrol 2153.25,projection screens,da-lite,,,2820
932,802,0,932,da-lite dual vision tensioned cosmopolitan electrol - av format 10 x 10 diagonal,electronics - general,da-lite,84992,2735.99,802,da-lite tensioned cosmopolitan electrol - projection screen motorized - 1 1 - dual vision projection screens da-lite cosmopolitan electrol,,,,,2821
814,802,0,814,da-lite dual vision tensioned cosmopolitan electrol - av format 7 x 9 diagonal da-lite 84986,electronics - general,,,2346.99,802,da-lite tensioned cosmopolitan electrol - projection screen motorized - 1 1 - dual vision projection screens da-lite cosmopolitan electrol,,,,,2822
932,2814,0,932,da-lite dual vision tensioned cosmopolitan electrol - av format 10 x 10 diagonal,electronics - general,da-lite,84992,2735.99,2814,da-lite tensioned cosmopolitan electrol - projection screen motorized - 1 1 - cinema vision da-lite cosmopolitan electrol,projection screens,,,,2823
219,12693,0,219,microsoft wireless mobile mouse 4000 sgkomen pink microsoft,mice,,d5d-00052,20.0,12693,microsoft wireless mobile mouse 6000 - purple mice mhc-00023 20.95,,microsoft,,,2824
531,12693,0,531,wireless mobile mouse 6000 bluetrack red microsoft 29.88,mice,,mhc-00019,,12693,microsoft wireless mobile mouse 6000 - purple mice mhc-00023 20.95,,microsoft,,,2825
219,2725,0,219,microsoft wireless mobile mouse 4000 sgkomen pink microsoft,mice,,d5d-00052,20.0,2725,microsoft wireless mobile mouse 4000 - white mice d5d-00008 19.99,,microsoft,,,2826
